1	3	7.55227622124120	1.45464355372089	1.57730257773865	24.7909983976497	0.200024884611267	24.0224598319737	1.51979862301004	17.5595945845062	15.9911720778086	0.308066492382518	0.135877120426549	1.79527884405246	1.56903549421008	13.0848344497183	6.52754405239945	0.504690096937319	3.14328574366045	1.64336670231085	1.52432883724010	0.0861960066908408	1.57278703805005	1.50091551628262	0	0.333113373802083	0	1.45464355372089	6.98724863642190	18.4075388398092	0	1.94834753865802	0	5.47593440728668	2.49305042035657	0.0714813617009903	0.507821218912201	1.45464355372089	0.255061026230644	6.35106534593087	1.23565225570278	1.34697594928694	0	0.228685224121445	0	0	15.2932206787898	1.45464355372089	1	2.50633470929710	1	17.3306100938987	0	0.402282371628684	1.16019961500157	0	4.52022183690103	15.0328981749170	1.41654074156657	23.8745417504722	1.61251830029199	11.5002979377471	9.30933645466836	5.30283766983640	1.45464355372089	7.17456879619084	1.46454353729314	8.99036798622974	4.77269706422178	0	6.31355914394278	0	1.29568843846667	2.87518274120537	1.48366974990541	1.57462846577040	4.53430847501767	4.65049614858208	0.154111733313655	1.52880232583656	3.66762638150389	5.04087472261610	3.78534537537465	1.88395644394124	1.94354018662154	1.86080773426380	0.126941234604191	3.18763744001977	2.84860560224484	1.81920141709586	1.63427800865339	0	2.77609931249927	0	1.95637035884532	2.85982193629379	1.16950443875888	0.0409543436229247	0.451577666489331	1.12013082594789	0.000578521601758855	1.94696863520266	1.08631182171303	0	0.00264578200692042	1.17647058823529	1	0	1.03672677168616	0.338380097110939	0	0.0289411764705882	0	0	0	0	0	0.0404117647058824	0	0	0	0	0	1	1	0.358499253351721	0	5.29590664925114	1.43635203078595	0	0.0535989012514614	0	1.17294605307271	0	2.31422203052898	0	0	1.45464355372089	0.344710777616905	0	0.676966458186792	0	2.36749310164035	0	0	0	0.740628729127055	0	21.0859353373509	2.78847821217360	1.45464355372089	0.0449166478651278	1.48587594128134	0	12.5930041594500	1.48272463023736	0.114270434930090	1.45464355372089	0	2.25222334083475	0	25.5690147034641	1.24506722236714	0	2.27676020093759	12.8748173327934	0.281527400282655	8.20774144447391	0	1.70692070473926	2.02216409626965	0	0	2.04512402601071	1.06905128587775	8.33718788155350	3.25184827311938	0	0.0321787681660900	0	0	0	3.08064385078408	5.47505514333151	0.0112859714742296	0.0379031226312204	0	0.448366747022023	1.79703403843707	0	0.0711682436798678	0.0590105198700563	10.4096829700213	3.16974789233318	1.45464355372089	0	3.42594666824040	1.53075169539794	2.38484909401303	0	3.14013340425608	0	1.45464355372089	0.343760220501943	0	0	0	1.45464355372089	0	0	0	0	0.227197887391242	12.7841414100017	0	6.47684510920933	5.91836363716315	3.84091682178593	1	1.45464355372089	6.85936549757261	0	1.61785129946456	0.206831481075681	0	1.00772786824206	5.91428088233303	1.33341644955075	0.396342963933780	0.0200189804849151	0.526580966446961	0	8.14296591936393	0.242925473471388	0	0	0	1.48914992923412	1.45464355372089	3.03305648474493	0.452737020532716	0	2.60326228756780	10.4479429329204	5.63913080607615	0.431927813127635	0.836041414789039	0	1.07744764281860	0	0.266709472123586	0.317803773634170	0	2.96807426956452	0	0.0942718538459012	0.0283214602137965	0	0	15.2932206787898	0.0622013229751746	0.233515599247527	5.30503430289705	0	0	0.565856342397425	1.45464355372089	0.0532838422776800	0.378470401232323	0.388357748231262	1	0	0	0	1.63068043808579	0.0112262573394453	0.768721055735005	0.0400454813612570	1.45464355372089	1.94094510578933	0.378436937523230	0	11.7799612628629	2.51824580273182	0	0	5.21196073754818	0	4.08581891245104	19.7993776493731	0	1.88920451605599	0	16.3533752464145	0	16.4357984755240	1.45464355372089	0	0.0380465995966820	0	0.0474292760715694	0.805735761686559	0.111404148035617	1.63366288949920	12.2425916486551	0	0.0677571825740119	1.45464355372089	1.53946212181054	2.01448756767771	0.00474568355930371	9.20989661780104	0.537287834684471	48.0719882427535	5.53265005676489	19.9377733718189	0.000910308616822061	0	0	2.80474202160486	0.971276389386719	1.95787999150526	0.722929333178680	0	0	0.169742398460098	0	1.26765464743424	1.23650027381236	0.142164607380308	2.62737670598223	0	0	0.242775217236387	0.0190148568129630	6.72963211707854	3.24980856913799	2.32896661316096	0.237106899256504	0	0	0.0807952230655605	2.68737672505436	0.202397543574974	1.45464355372089	0	4.44240263211176	1.48537378839929	0.930003325878084	1.46068828058960	0	0	0	0	0.350959617327280	0.232742968595342	0	0.235652255702784	1.45464355372089	2.44500293194701	0	0	0	0.545910112286397	0	0.350503160583457	34.8972283472855	24.2274024676423	0	1.45464355372089	0	0.446209968117098	0.701491010356371	4.42405819200220	0	0.261521739841751	1.31521745455204	27.3273713467359	0.00436138571137798	3.34783745646627	0.0388482757034707	2.57092677201962	15.0636469344765	1.45464355372089	1.74861489035343	0	0.0958027336629672	0.240016186363946	2.04205865613452	1.74778867936982	0.237106899256504	1.27059147181169	3.57524974692010	0	14.0288901669917	0	8.96213614568303	0.652810820076585	0.00778535502462854	0.605520724126286	3.16156674398278	0	14.4086119445969	6.79646594760103	2.27318981871264	2.24009240749646	2.97923951283959	0.0316477846529615	0	0	0.530485668812832	0.373141248833742	0.170697913576955	0	0.403193179461787	0.0667058823529412	35.5079257465819	0.229833681487900	0	23.4705277454784	1.46114923327780	0.179337446366782	15.8448419975324	3.28649993787123	0	3.94248952232356	0	0	38.1633383627821	0	0	0.852203094846489	0	0.228379037934179	16.3560115659503	0	18.8411568900543	1.80634566614792	1.45464355372089	3.04522562717246	2.38834587399801	0.00106189934948097	2.36824631603343	1.45464355372089	0.180230716891931	1.45464355372089	1.41430462256566	0	0	0	4.10480595377092	17.4488537779052	1.36415409534286	4.00794194600513	0	0	0	0	1.28496247983862	0	0	0	2.88450925724189	0	1.47318315032601	0	0.495379190287272	0.968767261843939	4.30173588263681	0	2.29343933524236	3.06682064928695	1.60853049642903	1.46107037655590	8.97723414327272	19.1760624926784	0.229833681487900	0	1.87467659192230	4.32597187858892	0.339628847308033	8.92599312948131	0.0358981914420249	1.68281835967629	0.319994360277484	1.60746442186777	0	1.45464355372089	8.85298465452146	8.56563609880973	0	0	2.46924255644867	20.6618299937352	0.957150471945616	0	2.00923964789836	3.33278369388732	0.0163022874125919	27.6097275572938	0.196635959105310	0	0	0	0.00570647352087263	1.51079616358425	0.321557675045707	0.0801926570529790	4.76415200196508	4.20402993820375	0.232742968595342	2.17275272252832	2.25944976651333	3.86269063020928	2.09791521307751	2.57249282684878	1.58188725318229	0	0.733834830661568	0	1.01291617379567	4.83885830671274	0	1.45464355372089	0.0976103324113251	0	7.03348503113807	19.6520920035841	4.46169283491699	4.08646423259976	13.6131081987390	1.94414503447861	0.0269485553416972	0.0307302346784066	0.970754387148871	2.16927839559217	0.0409460852759624	1.05112538446345	6.88185966534057	0	0	0	0	1.38372371107791	0	0.217939379902590	2.04522021304527	0.220000133024463	2.47010555141031	2.11542469952134	0.234197612149063	1.45464355372089	0.281638443122842	0.207820025815407	0	0.227246952271625	0	0	0.482758274380728	1.74885677229757	8.03269850100986	1.49468903508214	0	0	0.0146879763092494	2.63856804311186	0	0	0	10.4256840491122	0.0358967917019339	2.34786661676295	3.48829647214029	2.09062603340601	1.45464355372089	0.520199160952584	5.48848812240178	5.60943903466290	0.175058412713522	0	1.32615464682065	0.126575004348873	1.45942583638219	5.59125854307979	4.56658269320864	4.37763915332838	1.45464355372089	5.90373435289769	6.73470676758724	0.278346686011871	4.88011051036513	2.81866404136183	5.88480560106006	15.3446397581057	0.203415152977627	1.89206670353688	10.1671378223046	0	0.249254357625028	3.35924808150460	0	9.44828789381889	0.0694450592296200	0.136383579460628	0	0	0.285928465620798	0	0	0	0.217939379902590	0.287767057593683	3.14027169111648	0.486292604009689	0.0764150447918024	44.2902567577353	4.32333610719418	0	0.773725364794688	0	1.95859465773672	1.46309238018270	0	0.380410945763687	1.95696290364455	2.56972032621739	3.15872292799692	0.0691316371106796	4.26860776120023	0	3.74524326637986	0.345531851339750	1.56871572894998	1.98558571026387	0	0	0	0.384083044982699	0.0858956750824702	1.49688974248693	1.50601758564326	0.299345849954578	1.87917565899056	12.5966420510555	1.97487127810549	3.33194162649698	1.93313950597119	1.45992873375793	1.71937618666460	1.24484514457442	1.49338276179199	0	0.0808417082123623	1.81670895638544	0.302784241078898	0.0107698232444401	0	0.0524725367245820	0.000187394002849583	0	0	0.0948516849234803	0.330549960478983	1.48891869579308	0	8.93521989935226	0.0233412465851811	4.53003612292668	0	0	0	1.45464355372089	0	1.28517967549561	14.1775189141611	0.00553671175221140	5.26855149125872	31.3847707651391	0	1.48999121477766	0	0.410285317785420	0.865524297735208	0.229833681487900	0	5.34602945206668	0.286571423599620	0	4.99994118101716	0	15.2932206787898	0.315908480812386	0.133411038074730	0.243751590176318	0	0	0	1.46610672505052	0	0	0.322937377408330	0	1.54113370885178	0	4.77525206287757	0.000170267275489014	0.0554503289304909	0	0.578555225807910	0	44.8425602776463	0	0.225250564304626	0.107737406575944	1.51405815291203	0.0902819832996168	1.50531929373112	0	0	2.71366971620336	1.52049200939743	0.208118372888256	31.9793270871469	15.3053601409453	5.61216156607249	0	4.39079947613188	0.331693852478567	0	0	0.219678554924897	1.89098959273003	0.0164208536185947	0	0.00941750232639619	0.531173023028324	0.238150132665471	1.45464355372089	0	1.50497707833596	0.000169182770549594	1.45464355372089	32.8116217581981	0	0.230863802751836	0	8.46156451424766	0.0155772677676113	0	0	0.0520082792300595	0	2.86381987791153	0.228379037934179	33.5722108551520	12.6114277209958	2.37463697152797	0.180058681851286	27.4175913703790	1.95165571699776	2.02602238647133	2.14447597929834	0	0.00614552799004935	0.161161589684520	2.05864620143237	0	2.81442149838856	2.64673975966179	2.22339672852017	6.51629692751535	0	0	0	0	2.29120225785114	0	0.0882592477491821	11.4960144983151	0.0349411764705882	3.32285936181219	0	0	0	1	0.000745546876220783	6.20625000294435	12.7088394839474	0.240103547993347	0	0	1.45464355372089	2.70887833612028	7.13493234993566	2.59155366627929	0	11.0366485555683	0	2.17464644558118	2.55924517473217	1.67694198512922	6.22980980622256	0.00844919865111734	2.53247057782940	1.83353334260135	0.413636067627976	32.4678221774461	0	0.0305824009248129	5.85392891059997	0	7.75531058089637	0	1.45464355372089	2.44192358694314	0	15.3039785222781	5.29558409598005	16.9061889308361	1.48192119010436	41.4351053529671	3.07286580045994	0.260358103122393	1.00079308339638	0.306303650732227	0.215597397714531	0	0.493971444883387	0.215597397714531	12.7974238191939	29.6800832438257	6.69325368021597	21.2751828196094	6.39057687142794	0	2.47312601602595	47.2338661800153	0.701738636393983	0.231288325041621	2.36645145645881	20.7927332397072	0	0	0.0649579708679046	0.176470588235294	5.46855693541214	4.69054491999676	4.09204518933634	0.0346873304501146	30.6742874244008	0	0.234197612149063	0.441334703431786	1.45464355372089	5.30416649867799	8.15020714902157	9.38115127245879	9.51275116622582	1.73195269839695	0.0373290693910444	0	0.231288325041621	5.36439912573533	0	0	26.8351117312850	6.80500468514272	0	0.207612456747405	5.16564644240727	0	0.0372225653659018	0.573173560887980	1.06998488295088	0.176470588235294	0	0.251653334793713	0.909913779078172	0	0	7.00181057792931	0.158517204684890	1.18607664202644	0.358793869785890	0	2.31076177966271	0.172518728482593	0.216230913364702	0.304835210361120	0	0	0	0	0.00314579785572247	1.45464355372089	0	0.622069932846872	0.126575004348873	0.150135883844208	0	0.136232181293469	0.0868336140747994	0	0.0637091711867150	0.00260776913828170	0.0534325131194185	0	2.98688556846106	0.00656868800574736	0	0	0.356050154217899	0.343582700329881	0	1.45464355372089	0.487197526754783	0.476683408373998	0	0	0.561492411736262	5.99430156049020	8.37958743680355	8.83303744830586	2.84630629853258	0.503698675462572	0	0.258735319037405	0	0.535308827769286	0.0211412184126918	2.59785427967462	0	26.2560287839136	0.0537944488872564	0.974034100999847	0	3.86778155579050	3.29508155566099	0.155384067718514	3.82550324775401	0	1.63454081127348	3.52911130756214	4.76919890111934	0.326908361731604	2.02892223914313	0	0.181978047520574	0	0	0.120824112113736	5.56391461358181	9.11972101713750	16.6234868210540	0	1.45464355372089	0	0	0	25.7079403922131	3.53565377157840	0.268580226556056	0	0	0	0.241470829917667	1.46440377491639	0	0	1.89661860229686	0	0	7.15580419838265	1.77665556735816	0	0	3.59261917230637	0.531607357537972	0	0	0.813817349741112	0.158221379535353	0	0	0	1.78617985205649	0	0	0	0.863142698036014	1.28855553005053	0.763279740047754	8.78998693234038	0.121284693216448	1.98254927229115	16.5358838667765	0	1.75822280964023	3.25135235488444	0	0	0	0	0	0	0.455576859233078	14.8119541362697	0.961519389009506	5.85893936793421	3.61846980184854	8.37481030072522	4.66181578904537	1.97621717362338	1.45464355372089	0.279076394469638	19.0186494807361	0	5.55719312463255	0.0675882352941177	0.0316285421996461	0.0803799041738825	1.52242291460019	0.542525754050061	2.33323904215727	0.256701803597801	1.48500551094426	29.2760070604279	2.55629955862954	8.86416299616994	0	2.59947094930073	24.0893456593221	0	26.7000266960527	4.55238322100417	0	0.0311418685121107	0	0	17.8901701039189	20.5503048657382	17.3195166323465	4.04980461240792	13.3613000093437	0.863696843858519	1.11330451872655	0	2.09950134925042	0.00713148788927336	1.82259546983620	0	0	0.245615551323589	0.0799285218982428	0.231288325041621	1.00604472686872	0.454923437458094	1.91164034804036	0.402286479372297	0.332762386159549	13.0954856699722	3.26826537640877	0	2.66907851963462	0	0	0	0	1.74393828522959	1.59952811310077	2.14083902549916	0.242925473471388	1.45464355372089	1.32691327128187	2.46656525736190	1.02192442311955	5.14198165921531	0.500379540262440	2.58808489728856	0.223427378722420	0	1.45464355372089	1.46094146286683	17.9605215338781	0.0485933503606758	2.49136510914377	0.296889015521065	0	3.10403784904333	0	0.0279707422716503	1.46110980491685	2.32879952562861	0.257607335396490	4.83881807336595	1.80268110066822	0	0.107799643274490	0.545421285419863	3.33278521882915	0.208118372888256	0	2.34963065507508	0	12.6998022900691	0	0	2.90645323579443	0.214254918550031	0	1.69975820283657	0	1.45464355372089	0.464523699499316	3.25846468285818	0	0.0657301038062284	15.7898950923983	0.248744047686271	3.23361084267310	1.45464355372089	1.45464355372089	1.45464355372089	0.233608253743861	1.45464355372089	1.48995564907112	5.76764098687222	34.0391058976483	0	1.13542091482863	1	0.0809488322721315	0	0.241470829917667	35.6727701280285	0.830214491789675	1.66642280361804	3.22172494938187	4.81660003537840	1.73386307842376	6.73626713264777	0	5.85583482302792	1.45603700774125	0	1.54186803938135	2.45033070867919	0	1	0	4.15133646187317	2.40341302451033	0	0.231288325041621	0	1.51020332218817	0	1.25341512467662	1.55775227771817	1.55527066073122	2.59654518999326	2.64614647759028	2.37982443623292	0	4.53960986166127	0	5.13368789179487	0.547316052015707	1.45464355372089	1.56289329621614	0	0.237743318570510	0.244380117025109	0	0	1.45464355372089	0	1.45580713889558	0	0	0.122116362411209	1.66691121182851	12.7096449209111	0	0.229833681487900	0	1.45464355372089	1.63111414195618	1.48674730725791	0	0.247874066357707	0.499423716291998	0	2.38572111574925	0.0755815580941976	0	0.234197612149063	0	0.0535989012514614	0	0.542582045537890	0.229833681487900	1.45464355372089	0	0	4.27511882369410	0	0.780874028484908	0	0.332905038426126	4.96862657541644	1.53938580821324	1.50601758564326	0	0	0	0.783289636759311	0.245834760578830	0.474623363313734	0	0.0409890558606563	29.0116547991585	0.0817067332426734	2.97619972322265	0	0.300760800345505	0.317095909771812	3.55191285949369	0.237106899256504	0	0.0162446035352761	1.60194871806619	3.07756992680775	0	0	1.45464355372089	0	0	33.0414882565036	0	5.75835921574540	0	1.25867126574847	0	0	5.38469903399137	15.5152742782486	1.56956970587624	0	1.91159324752631	0.00284555054770441	3.45325678722296	0	0	0	0.249530784997643	0	0.226924394380458	0	1.92956763307923	14.5094604961084	0	3.91209188673530	1.57293098921438	0.234197612149063	1.93443348372319	0	0	1.49520243868934	0.0461766222489513	0	0.00941974836310365	0	5.30542404002982	1.75718223350873	10.5848330844412	3.03163053331879	0	0	0.232742968595342	0	0	0	0.0728175548860253	1.67615678733058	1.64800817781989	0	0.197833089133692	1.32504398514823	0	0.232742968595342	2.38056334174045	1.45464355372089	0	0	1.83347690437856	1.68332877784233	1.52086790631269	1.48564383889734	1.45464355372089	1.70690763221060	2.38204932654975	0	0	0	0.0735277390225074	1.20273647052068	0.272103911813671	1.45464355372089	1.28704202117037	0	0.235652255702784	2.00406132140806	0	2.46251211989893	1.74882805888684	0	0.959611208120306	1.45464355372089	0.231288325041621	1.50633470929710	2.40888552600679	1.63125409784966	1.45464355372089	0	0	24.1607977434680	0	1.48682232188698	1.51939982457349	0	0	0	5.05949541206795	0	0.287771577286969	0	1.77490119983226	13.0068436675933	4.80576036582129	0	2.99252657833157	0	0	0.0285882352941177	2.44369593725544	0	0	0	9.04067259823057	0.502339301097685	0.0278997505399964	0.243612546062061	1.66065164442250	1.45464355372089	3.49619486237313	34.0163119030013	1.72983399820363	0.109497833114829	0.285555027253758	1.06635294117647	1.22983368148790	2.82185359045102	4.15526279555172	1	1.22171858704901	3.17814608423111	2.45136297735006	1	2.39962294542541	1.06906012276631	1	1	1	1	1	1	1	1	1.56585634239742	1	2.53665877451975	1.68842947067839	1	1	1.26091005510659	4.65810255863459	2.92329993785082	3.65634150693915	3.02059320605497	1	40.0588939565019	1.27720719407527	9.44995923514654	1.51523127034077	2.76272562103238	1.24001618636395	1.38425901203756	13.1105720128135	1	1.11866854987977	1.08664705882353	5.30673933040145	1.06654824422056	1.04429411764706	1.04552941176471	1.00344058477509	2.39008127591319	1.46329422486113	1.04448860899654	1	2.34544582102202	1	2.45464355372089	1	3.47380568246324	1.04535294117647	4.31195243199117	2.45464355372089	1	1	2.68778592276891	2.51231683506885	2.01498460345115	2.45464355372089	1	1.39186796355564	1.06934367754577	35.4041259079785	1.41397635004018	1	4.14911879798371	5.69439618660100	2.97534188322710	3.49158403533489	1.05608789001960	1.59215788882342	1	1	2.72397424247584	1	1.17712609136840	1.23274296859534	1	1	2.29583298416475	1.23274296859534	1.40931175518645	1	1	1	10.4391724034776	1	8.24298013775169	1	1.22983368148790	2.45464355372089	1.23128832504162	2.95558384611413	1	6.75050119302460	1.22692439438046	2.45464355372089	12.5618647519221	1	2.54981284436988	22.5272224078077	2.67250451024009	1.22692439438046	1	1	1	5.46725974127623	1.68547835693691	1	1.18793383627443	5.53670885498758	3.92700362912671	1	3.04368648057367	3.31677270826870	1	7.78377471138279
